asset_id,session_num,session_title,session_date,statement_idx,speaker_affiliation_code,speaker_affiliation_name,speaker_name,speaker_function,speaker_group,paragraph_idx,sentence_idx,text
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,18,0,And we need strong communication reports that show our stakeholders how our work is making a difference.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,18,1,"Today, as our report reflects, the challenge is that these plans, these results change."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,18,2,These budgets often look different in different parts of the UN system.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,18,3,"Some entities have strategic plans, others do not."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,18,4,"Some have Integrated results and resource frameworks, but many don't."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,19,0,And how we measure results differs across UN entities.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,19,1,Reporting and planning tools are inconsistent.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,19,2,"The consequence of all of this is that it makes it hard for you, our Member States, to judge system wide performance or compare the impact of the work of different entities and from this to draw appropriate conclusions."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,20,0,So that is why we point to one simple but critical potential solution to these challenges in the Secretary General's report.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,20,1,"And that is to strengthen and harmonize management for results mechanisms across the UN system, including how results are measured and how they are communicated."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,20,2,"Breaking that down in concrete terms, that means that every major entity should have, firstly, a multi year strategic plan, secondly, an integrated results and resource framework based on a system wide standard, and thirdly, a budget that is organized around results, not just categories like staff and operations, administrative cost categories."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,20,3,And when results chains are completed are complete.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,20,4,Excuse me.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,21,0,"And when budgets show how they contribute to outcomes, this enables a lot of things to happen."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,21,1,"It enables you to have a system wide view of impact and how it is obtained, to see how different entities contribute to shared outcomes, this thorny issue of overlap and duplication, to see whether resources are aligned with results and to see where adjustments might be needed."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,21,2,"Co Chairs, Dear participants, let me draw to a conclusion by clarifying that this type of mandate review is not simply about adding another layer of bureaucracy or process."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,21,3,"It can be a tool for you to ensure that the UN system is and remains focused, coherent, effective and accountable."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,21,4,"With better designed review cycles and stronger performance information, we can make our mandate delivery more strategic and above all, more impactful."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,22,0,"Ultimately then, this is not about process, it's about people."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,22,1,It's about the 8 billion people the UN system connects to shared goals.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,22,2,"It's about the 400 million people whose lives the UN helps improve on the ground, most of them in least developed countries."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,22,3,So I hope that we can work together through this working group to deliver better for the people who depend on us.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",2,UN Secretariat,UN Secretariat,Guy Ryder,USG Policy,,22,4,And I thank you once again for this opportunity and look forward to your comments and questions.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",3,IAHWG,IAHWG,Brian Wallace,Co-Chair,,0,0,"Thank you, Jess. Thank you, Guy. Thank you."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",3,IAHWG,IAHWG,Brian Wallace,Co-Chair,,0,1,"I now give the floor to Mr. Lok Bahadur Tafa, Permanent Representative of Nepal to the United nations and President of the Economic and Social Council."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,0,0,"Thank you, distinguished Co Chairs, Excellencies, distinguished delegations."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,1,0,Thank you Co Chairs for inviting me today to join you.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,1,1,"It is always a pleasure to talk about the ECOSOCS mandate, which is firmly rooted in the Charter entrusting the Council with responsibilities to promote international cooperations on economic, social, cultural, educational, health and related issues."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,1,2,"ECOSOC serves as a platform for dialogue and policymaking, coordinating the UN development systems and engaging diverse stakeholders."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,1,3,ECOSOCS approaches the reviews stakeholders stage of the mandate life cycle through a range of legislative and oversight functions derived from the UN Charter GA resolutions and outcomes of the UN conferences and summits.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,1,4,"Since the adoptions of the 2030 Agenda, ECOSOC has focused on coherence across the UN systems to support member states in meeting the global commitments."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,2,0,"The High Level Political Forum, convened annually under its auspices, is the central platform to review SDG progress, share lessons and adopt our ministerial declarations."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,2,1,"Beyond the hlpf, ECOSOC holds annual forums on financing for development, partnerships, youth and science and technology and innovations, adopting resolutions and recommendations across its program of work."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,2,2,It also responds to urgent global issues through special meetings that inform its broader sessions.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,2,3,"Excellencies Viewing its own annual work program, the Council is also interested to oversee the work of five regional Commissions, eight functional Commissions, nine Export Committees, two Standing Committees, and a range of other bodies that report to it."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,2,4,"These subsidiary bodies address a wide range of sustainable development issues, from statistics and crime prevention to science and technology, forest population, gender equality, indigenous peoples issues, as well as the needs of the LECs."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,3,0,They regularly report on the implementation of the 2030 Agenda.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,3,1,The Council periodically reviews their work on the basis of the recommendations contained in the reports of the subsidiary bodies as well as provides guidance based on current trends and needs on their future work.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,3,2,"For instance, during its 2025 sessions, Ecosoc adopted 35 resolutions, signed 45 decisions, not including those related to elections."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,3,3,"The Council discharges its charter mandated coordination functions by reviewing the work undertaken by the UN systems on the sustainable development issues across the economic, social, health and related fields, with a view to promoting coordinated actions and advancing long term solutions."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,3,4,Excellencies in recent years there have been efforts to streamline mandates.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,4,0,"The ECOSOC Vice President, Costa rica at the 2025 session issued a Call to Action for the Humanitarian affairs segment in state of negotiating a resolution."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,4,1,Streamlining mandates also includes avoiding the introduction of new mandates unless accompanied by commensurate resources or by the clear adjustment or conclusion of existing overlapping obligations.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,4,2,"There are also lessons learned from the recent experiences, particularly regarding the process of adoption of the Ministerial Declaration at both HLPF and Ecosoc."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,4,3,The 2024 Ministerial Declaration illustrated challenges due to procedural arrangements and the potential conflicts caused by the different voting rights at the ECOSOC and the hlpf.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,4,4,Member States may wish to address these situations during the forthcoming GA review of ECOSOC and the HLPF Excellencies The General assembly periodically reviews ECOSOC work and the provisions governing the HLPF in its resolutions 78285 the General assembly agreed to fully review at its 80th sessions the arrangement of the ecosocial and the HLPF.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,5,0,These reviews will be conducted jointly.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,5,1,Building on the lesson learned to ensure alignment with the broader 2030 Agenda follow up processes following GA Resolution 75 290A ECOSOC launched an internal review of its subsidiary bodies in 2022 facilitated by the Council Vice President.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,5,2,The process included assessment and recommendations by the Bureau of ecosoc Functional Commissions and expert bodies and informal consultations among Member States.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,5,3,This process resulted in ECOSOC Decisions 2022334 inviting implementations of the recommendations contained in the Vice President's summary.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,5,4,"Furthermore, a number of ECOSUC functional commissions also conduct periodic reviews of their own working methods."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,6,0,The next review of ECOSAC subsidiary bodies initially mandated for 2026 is proposed to be postponed to 2027 to allow the process to be informed by the outcomes of the GA review process.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,6,1,"In line with the fact of the future, ECOSHOCK launched an intergovernmental process in 2025 to explore option to revitalize the CSW Co facilitated by Ireland and St. Kitts and Navies."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,6,2,The process concluded with the adoption of ECOSOC resolutions on revitalizations of the CSW reaffirming CSW's role in follow up to the Fourth World Conference on Women and its outcome.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,6,3,The efforts have also been made to foster more effective complementarity between the General assembly and ecosac with the QCPR as an example of the two bodies identifying complementary rules namely of policymaking one for the GA every four years and the annual oversight of implementation and guidance by Member States to the UN Development Systems and Funding Compact ousted under ECOSOC in its Operational Activities for Development segment.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,6,4,Regular dialogue between the President of the GA and ECOSOC help ensure coherence including monthly meetings and annual joint meetings to identify shared and important issues of relevance to Member States Excellencies regarding the voluntary national reviews.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,7,0,The 2030 Agenda encourages member States to undertake regular and inclusive reviews of progress at national and sub national levels.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,7,1,These reviews are intended to be voluntary and country driven by presented at the HLPF under the auspices of ECOSA.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,7,2,"Since 2015, 402 PNRs have been presented by 190 countries and the European Union with 148 countries submitting two or more reviews."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,7,3,"The Resolution 75-190B suggested improvements the BNRs encouraging countries to highlight challenges, gaps and next steps to accelerate the implementation of the SDG and to conduct a BNR once the four year cycle of the hlpf."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,7,4,"Nonetheless, certain challenges in the BNR process continue to be observed and addressing them could further strengthen the mechanisms, effectiveness and impact Excellencies."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,8,0,Integrated nature of the 2030 agenda requires close cooperations across intergovernmental bodies.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,8,1,The upcoming ECOSOC and HLPF review by the GA is an opportunity to reflect on the Council work and enhance the complementarity between ECOSOC and HLPF to ensure that their work is mutually reinforcing and accelerate the 2030 Agenda implementation.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,8,2,"Taken together, the UN 80 initiative, the General assembly review of EcoShock and HLPF at its 80th session and the EcoShock review of its subsidiary machinery create opportunities for Member States to strengthen the functions, coherence and the impact of the ECOSAC and HLPF in advancing the 2030 Agenda and its SDGs."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",4,NPL,Nepal,Lok Bahadur Thapa,PR; ECOSOC President,,8,3,I thank you.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",5,IAHWG,IAHWG,Brian Wallace,Co-Chair,,0,0,I thank the president of Ecosop.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",5,IAHWG,IAHWG,Brian Wallace,Co-Chair,,0,1,"I now give the floor to Ms. Inga Anderson, executive Director of the United Nations Environment Program."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,0,0,"Thank you very much and good evening from Nairobi, the only global headquarters of the United nations in the Global South."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,0,1,It's a pleasure and honor to speak here today this evening and we think that this mandate review is very critical and we've engaged very much throughout the process.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,0,2,"UNEP, the United Nations Environment Program, was founded in 1972 in the Stockholm Conference and it really is the place whereby mandate we're supposed to promote international cooperation on the environment, keep the environment under review, which essentially is science, and serve as a focal point for environmental action within the UN system."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,0,3,"And so being that pillar of the environment, we are enriched when other agencies take on the environmental issue but but address it through their mandate lens, be it human rights, be it children, be it health, et cetera."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,0,4,"So what some would call decentralization of the environmental mandate to the country, we call it a great strengthening and we need to think about this like you do in the context of your ministries of environment, where of course, whether it's roads or transport or urban or health environment features just as much so for UNEP itself."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,1,0,"Over the years since 1972 we have seen Member States through the UNEP processes give birth to a large number of conventions and two of these, you will know well, are not managed by UNEP or not hosted by UNEP."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,1,1,That will be climate change and desertification.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,1,2,But 17 others are indeed hosted by UNEP.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,1,3,"And of course, therefore but of course answerable to the party driven governance process of the COP structure, which you will know very well in 2022 and again in 2024 at the United Nations Environment assembly, discussions were held."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,1,4,"How can we ensure that the Environmental assembly, the United Nations Environmental assembly, creates a greater degree of synergy without interfering in the sovereign nature, if I can say so, of the multilateral environmental agreements and their cops?"
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,2,0,"And so at this point now in the unea, the United Nations Environment assembly, each assembly has an MEA day, an MEA Week, mea, Multilateral Environment Agreement."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,2,1,"Executive Directors and Presidents come and participate in high level discussions and panels, et cetera."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,2,2,"There's a tent, because we are a tent city here."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,2,3,"When we have unea, which the whole week will focus on MEA dialogue precisely to enable a greater synergistic conversation, so to say, then how do we work and how do we maximize the impact of the mandates that are given to us by Member States through the United Nations Environment Assembly?"
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,2,4,"Well, Member States are about to, in December, at the upcoming UNEA Environment assembly, approve the next four year medium term strategy and the two year program of work."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,3,0,"This will be decided of course at the conference, but at the Assembly."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,3,1,But essentially it will deal with the three elements that UNEPT works on.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,3,2,"If I can summarize very much, climate stability, nature, biodiversity and land and pollution."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,3,3,"And what we then do is we construct a one impact framework that ensures that the whole of UNEP approach, where the different programs and projects that are funded by a variety of sources which are delivering obviously the mandate are then reported on and leads to an organizationally agreed by Member States vision under the medium term strategy."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,3,4,"So the impact framework also rides on a very, very strong measurement framework which shows how the work that we are doing here at UNEP is aligned with the International Agreed Goals, I.e."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,4,0,"the goals in the Climate Convention, in the Chemical Conventions, in the Biodiversity Convention, et cetera."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,4,1,And so that allows for that.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,4,2,"Even though these multilateral environmental agreements and their COPS take their decisions outside of the UNEA structure, nevertheless, a program that we see Member States approve is underpinning the very commitments that Member States have made in the COP structure."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,4,3,"So therefore, we have an integrated theory of change that link the mandates to measurable outcomes and that ensures that we translate those mandates that have derived from UNEA or indeed from the cops into quantifiable impact and not just sort of activities."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,4,4,"And the targets for these are set on the basis of implementation capacity and budgets, obviously."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,5,0,"And so when it comes to resource mobilization, because we only receive around 3% of our monies from the regular budget and the rest we mobilize."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,5,1,And so we seek to do this based on an allocation of all resources.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,5,2,We have a strategic planning process that is linked with program budgeting.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,5,3,Our total program in a two year period is just under 3 billion.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,5,4,The vast amount of this obviously being programmatic.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,6,0,"And we mobilize as if regular budget, but voluntary indicative scale of contribution just usually is around 19 million or so per year."
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,6,1,That helps to pay for the spine of the organization.
k1q/k1q2ukeao9,Session 7,Mandate Review briefing - Panel followed by questions from members of the working group,"Nov 25, 2025",6,UNEP,UNEP,Inger Andersen,Executive Director,,6,2,"So when we seek to then report to Member States, we seek to show progress against agreed indicators which are publicly available."
